,Marque,Model,Marque_Model,Prix,Mise_en_circulation,Puissance_fiscale,Kilometrage,Carburant,Boite_Vitesse,Gouvernorat
7254,Mazda,BT-50,Mazda BT-50,32500,2009,10,250000,Diesel,Manuelle,ariana
7255,Toyota,Rav4,Toyota Rav4,43000,2008,10,180000,Essence,Automatique,ariana
7256,Kia,Optima,Kia Optima,55000,2015,10,124000,Essence,Automatique,ariana
7257,Jeep,Compass,Jeep Compass,80000,2018,10,50000,Essence,Automatique,ariana
7258,Jeep,Compass,Jeep Compass,63000,2013,10,130000,Diesel,Manuelle,ariana
7259,Nissan,Terrano,Nissan Terrano,27000,2001,10,250000,Diesel,Manuelle,ariana
7260,Kia,Optima,Kia Optima,45000,2014,10,101000,Essence,Automatique,ariana
7261,Mitsubishi,L200,Mitsubishi L200,16000,2007,10,76000,Diesel,Manuelle,ariana
7262,Land-Rover,Evoque,Land-Rover Evoque,158500,2020,8,12000,Diesel,Manuelle,ariana
7263,Volkswagen,PassatCc,Volkswagen PassatCc,45000,2010,8,276000,Diesel,Automatique,ariana
7264,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,38000,2007,8,160000,Diesel,Manuelle,ariana
7265,Isuzu,D-max,Isuzu D-max,40000,2012,8,230000,Diesel,Manuelle,ariana
7266,BMW,SERIE5,BMW SERIE5,125000,2015,8,85000,Diesel,Automatique,ariana
7267,Volkswagen,Amarok,Volkswagen Amarok,80000,2015,8,54000,Diesel,Manuelle,ariana
7268,Audi,A4,Audi A4,31000,2009,8,295000,Diesel,Manuelle,ariana
7269,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,145000,2017,8,40000,Essence,Automatique,ariana
7270,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,129000,2014,8,69000,Essence,Automatique,ariana
7271,Kia,Cerato,Kia Cerato,45000,2014,8,48000,Essence,Automatique,ariana
7272,Kia,Cerato,Kia Cerato,38000,2014,8,22000,Essence,Automatique,ariana
7273,Kia,Cerato,Kia Cerato,42000,2013,8,61000,Essence,Automatique,ariana
7274,Kia,Cerato,Kia Cerato,61000,2013,8,61000,Essence,Automatique,ariana
7275,Chevrolet,Cruze,Chevrolet Cruze,40500,2013,8,50000,Essence,Automatique,ariana
7276,BMW,SERIE3,BMW SERIE3,45000,2009,8,125000,Essence,Automatique,ariana
7277,Kia,Sportages,Kia Sportages,59000,2013,8,150000,Essence,Manuelle,ariana
7278,Audi,A4,Audi A4,42900,2010,8,135000,Essence,Manuelle,ariana
7279,MERCEDES-BENZ,GLA,MERCEDES-BENZ GLA,98500,2014,8,93000,Essence,Automatique,ariana
7280,Fiat,500X,Fiat 500X,58500,2015,8,105000,Essence,Manuelle,ariana
7281,Hyundai,TUCSON,Hyundai TUCSON,132000,2020,8,70000,Essence,Automatique,ariana
7282,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,100000,2014,8,290000,Essence,Automatique,ariana
7283,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,75000,2014,8,201000,Essence,Automatique,ariana
7284,Land-Rover,RANGEROVEREVOQUE,Land-Rover RANGEROVEREVOQUE,158500,2020,8,12000,Diesel,Manuelle,ariana
7285,MERCEDES-BENZ,CLA,MERCEDES-BENZ CLA,82900,2013,8,183000,Essence,Automatique,ariana
7286,Audi,A4,Audi A4,39900,2010,8,135000,Essence,Manuelle,ariana
7287,Nissan,Navara,Nissan Navara,44500,2009,8,247000,Diesel,Manuelle,ariana
7288,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,102000,2014,8,135000,Essence,Automatique,ariana
7289,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,158000,2019,8,20000,Essence,Automatique,ariana
7290,Audi,A5SPORTBACK,Audi A5SPORTBACK,148000,2018,8,59000,Essence,Automatique,ariana
7291,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,138000,2017,8,60000,Essence,Automatique,ariana
7292,CHERY,TIGGO3,CHERY TIGGO3,52500,2018,8,69000,Essence,Manuelle,ariana
7293,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,130000,2014,8,35600,Essence,Automatique,ariana
7294,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,138000,2016,8,107000,Essence,Automatique,ariana
7295,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,143000,2019,8,84000,Essence,Automatique,ariana
7296,BMW,X2,BMW X2,165000,2018,8,53000,Essence,Automatique,ariana
7297,Jeep,RENEGADE,Jeep RENEGADE,75000,2018,8,135000,Essence,Automatique,ariana
7298,Volkswagen,Caddy,Volkswagen Caddy,22000,2010,8,226000,Diesel,Manuelle,ariana
7299,Audi,A4,Audi A4,72000,2016,8,99000,Essence,Manuelle,ariana
7300,Peugeot,4008,Peugeot 4008,91000,2021,8,9200,Diesel,Manuelle,ariana
7301,Audi,Q3,Audi Q3,100000,2017,8,80000,Essence,Automatique,ariana
7302,Audi,Q3,Audi Q3,98000,2017,8,98000,Essence,Automatique,ariana
7303,Audi,A5SPORTBACK,Audi A5SPORTBACK,154000,2018,8,59000,Essence,Automatique,ariana
7304,Kia,SPORTAGE,Kia SPORTAGE,105000,2019,8,42000,Essence,Automatique,ariana
7305,Ssangyong,TIVOLI,Ssangyong TIVOLI,68000,2018,8,70000,Essence,Automatique,ariana
7306,Kia,Cerato,Kia Cerato,48000,2015,8,80000,Essence,Automatique,ariana
7307,MERCEDES-BENZ,CLASSECCOUPÉ,MERCEDES-BENZ CLASSECCOUPÉ,170000,2018,8,90000,Essence,Automatique,ariana
7308,MERCEDES-BENZ,ClasseB,MERCEDES-BENZ ClasseB,63000,2015,8,140000,Essence,Automatique,ariana
7309,Audi,A5SPORTBACK,Audi A5SPORTBACK,200000,2021,8,26700,Essence,Automatique,ariana
7310,Kia,Cerato,Kia Cerato,42000,2013,8,113000,Essence,Automatique,ariana
7311,Audi,A4,Audi A4,95000,2017,8,120000,Essence,Automatique,ariana
7312,Volkswagen,Tiguan,Volkswagen Tiguan,95000,2017,8,98000,Essence,Automatique,ariana
7313,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,110000,2016,8,149000,Essence,Automatique,ariana
7314,Ford,Mondeo,Ford Mondeo,32000,2009,8,72000,Essence,Manuelle,ariana
7315,Volkswagen,Amarok,Volkswagen Amarok,100000,2013,8,75000,Diesel,Automatique,ariana
7316,BMW,SÉRIE3CABRIOLET,BMW SÉRIE3CABRIOLET,63000,2010,8,130000,Essence,Manuelle,ariana
7317,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,198000,2019,8,50000,Diesel,Automatique,ariana
7318,Opel,ASTRAGTC,Opel ASTRAGTC,60000,2014,8,40000,Essence,Manuelle,ariana
7319,Isuzu,D-MAXSIMPLECABINE,Isuzu D-MAXSIMPLECABINE,42000,2017,8,210000,Diesel,Manuelle,ariana
7320,Haval,H6,Haval H6,94000,2020,8,25000,Essence,Automatique,ariana
7321,Nissan,Navara,Nissan Navara,48000,2008,8,230000,Diesel,Automatique,ariana
7322,Kia,SPORTAGE,Kia SPORTAGE,54000,2013,8,150000,Diesel,Manuelle,ariana
7323,CHERY,E3,CHERY E3,55000,2018,8,60000,Essence,Manuelle,ariana
7324,Honda,civic,Honda civic,32500,2006,8,208000,Essence,Automatique,ariana
7325,Skoda,Octavia,Skoda Octavia,56000,2016,8,72000,Essence,Automatique,ariana
7326,Volkswagen,Golf,Volkswagen Golf,35000,2009,8,160000,Essence,Automatique,ariana
7327,Audi,A4TFSI,Audi A4TFSI,70000,2016,8,154000,Essence,Automatique,ariana
7328,CHERY,Tiggo369000KM,CHERY Tiggo369000KM,52500,2018,8,69000,Essence,Manuelle,ariana
7329,MERCEDES-BENZ,ClasseBMERCEDES-BENZB180,MERCEDES-BENZ ClasseBMERCEDES-BENZB180,63000,2015,8,140000,Essence,Automatique,ariana
7330,Opel,AstraGTC1.4Turbo140cv,Opel AstraGTC1.4Turbo140cv,60000,2014,8,40000,Essence,Manuelle,ariana
7331,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,110000,2016,8,149000,Essence,Automatique,ariana
7332,Jeep,RENEGADE,Jeep RENEGADE,75000,2018,8,135000,Essence,Automatique,ariana
7333,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,138000,2016,8,107000,Essence,Automatique,ariana
7334,Volkswagen,TiguanEssence,Volkswagen TiguanEssence,95000,2017,8,98000,Essence,Automatique,ariana
7335,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,143000,2019,8,84000,Essence,Automatique,ariana
7336,Audi,A5Sportback2.0,Audi A5Sportback2.0,200000,2021,8,26700,Essence,Automatique,ariana
7337,Ford,Mondeo,Ford Mondeo,32000,2009,8,72000,Essence,Manuelle,ariana
7338,Kia,Cerato1.6litreessence,Kia Cerato1.6litreessence,42000,2013,8,113000,Essence,Automatique,ariana
7339,Audi,A41.8,Audi A41.8,95000,2017,8,120000,Essence,Automatique,ariana
7340,MERCEDES-BENZ,ClasseCC180Executive,MERCEDES-BENZ ClasseCC180Executive,130000,2014,8,35600,Essence,Automatique,ariana
7341,Audi,Q3AUDIQ3,Audi Q3AUDIQ3,98000,2017,8,98000,Essence,Automatique,ariana
7342,Isuzu,D-MAXSIMPLECABINE,Isuzu D-MAXSIMPLECABINE,42000,2017,8,210000,Diesel,Manuelle,ariana
7343,Kia,Sportage1.6LGDI,Kia Sportage1.6LGDI,105000,2019,8,42000,Essence,Automatique,ariana
7344,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,198000,2019,8,50000,Diesel,Automatique,ariana
7345,BMW,X21.8,BMW X21.8,165000,2018,8,53000,Essence,Automatique,ariana
7346,MERCEDES-BENZ,ClasseCcoupéC180CoupeAmg,MERCEDES-BENZ ClasseCcoupéC180CoupeAmg,170000,2018,8,90000,Essence,Automatique,ariana
7347,Peugeot,4008,Peugeot 4008,91000,2021,8,9200,Diesel,Manuelle,ariana
7348,Volkswagen,Amarok2l180cvBTURBO,Volkswagen Amarok2l180cvBTURBO,100000,2013,8,75000,Diesel,Automatique,ariana
7349,Volkswagen,Caddy,Volkswagen Caddy,22000,2010,8,226000,Diesel,Manuelle,ariana
7350,Audi,A41.4TFSI,Audi A41.4TFSI,72000,2016,8,99000,Essence,Manuelle,ariana
7351,Audi,A5SPORTBACK,Audi A5SPORTBACK,154000,2018,8,59000,Essence,Automatique,ariana
7352,Ssangyong,TIVOLI,Ssangyong TIVOLI,68000,2018,8,70000,Essence,Automatique,ariana
7353,Kia,Cerato,Kia Cerato,48000,2015,8,80000,Essence,Automatique,ariana
7354,Audi,Q3TFSI,Audi Q3TFSI,100000,2017,8,80000,Essence,Automatique,ariana
7355,BMW,Série3cabrioletPackMPerformancePhase2,BMW Série3cabrioletPackMPerformancePhase2,63000,2010,8,130000,Essence,Manuelle,ariana
7356,Kia,SPORTAGE,Kia SPORTAGE,69000,2015,8,115000,Essence,Manuelle,ariana
7357,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,102000,2015,8,135000,Essence,Automatique,ariana
7358,BMW,Serie3GT,BMW Serie3GT,39000,2009,8,180000,Essence,Automatique,ariana
7359,CHERY,Tiggo,CHERY Tiggo,52500,2019,8,69000,Essence,Manuelle,ariana
7360,Autres,Autres,Autres Autres,94000,2020,8,25000,Essence,Automatique,ariana
7361,Kia,SPORTAGE,Kia SPORTAGE,95000,2016,8,56000,Essence,Automatique,ariana
7362,Ssangyong,Kyron,Ssangyong Kyron,58000,2016,8,54000,Essence,Manuelle,ariana
7363,Renault,MASTER,Renault MASTER,20000,2012,8,230000,Diesel,Manuelle,ariana
7364,Volkswagen,Caddy,Volkswagen Caddy,19000,2010,8,260000,Diesel,Manuelle,ariana
7365,Audi,A6,Audi A6,18000,2001,8,23000,Essence,Automatique,ariana
7366,Ford,Mondeo,Ford Mondeo,31000,2010,8,155000,Essence,Manuelle,ariana
7367,Ssangyong,Kyron,Ssangyong Kyron,34900,2014,9,163000,Diesel,Manuelle,ariana
7368,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,29900,2003,9,298000,Diesel,Manuelle,ariana
7369,Volkswagen,Passat,Volkswagen Passat,58000,2012,9,110000,Diesel,Automatique,ariana
7370,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,33000,2006,9,230000,Diesel,Automatique,ariana
7371,Volkswagen,Amarok,Volkswagen Amarok,53000,2011,9,173000,Diesel,Automatique,ariana
7372,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,35000,2004,9,126000,Diesel,Automatique,ariana
7373,Volkswagen,PassatCc,Volkswagen PassatCc,45000,2009,9,270000,Essence,Automatique,ariana
7374,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,52900,2009,9,231000,Essence,Automatique,ariana
7375,Mazda,Mazda6,Mazda Mazda6,68000,2017,9,50000,Essence,Automatique,ariana
7376,Volkswagen,PassatCc,Volkswagen PassatCc,48000,2009,9,270000,Essence,Automatique,ariana
7377,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,72500,2014,9,269000,Essence,Automatique,ariana
7378,Haval,H6,Haval H6,67000,2018,9,45000,Essence,Automatique,ariana
7379,Mazda,Mazda6,Mazda Mazda6,85000,2018,9,53000,Essence,Automatique,ariana
7380,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,109000,2015,9,108000,Essence,Automatique,ariana
7381,AlfaRomeo,Giulietta,AlfaRomeo Giulietta,30000,2019,9,10000,Essence,Automatique,ariana
7382,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,115000,2015,9,104000,Essence,Automatique,ariana
7383,Mazda,CX-5,Mazda CX-5,60000,2014,9,125000,Essence,Automatique,ariana
7384,Volkswagen,Scirocco,Volkswagen Scirocco,35000,2010,9,117000,Essence,Automatique,ariana
7385,Volkswagen,Golf6,Volkswagen Golf6,32500,2010,9,124000,Essence,Automatique,ariana
7386,Mazda,Mazda6,Mazda Mazda6,75000,2015,9,62000,Essence,Automatique,ariana
7387,Peugeot,407,Peugeot 407,17300,2006,9,210000,Essence,Automatique,ariana
7388,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,76000,2012,9,65000,Essence,Automatique,ariana
7389,Citroen,DS4,Citroen DS4,40000,2012,9,75000,Essence,Automatique,ariana
7390,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,85000,2013,9,71000,Essence,Automatique,ariana
7391,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,68000,2011,9,85000,Essence,Automatique,ariana
7392,Citroen,C5,Citroen C5,35000,2011,9,71000,Essence,Automatique,ariana
7393,Volkswagen,Golf6,Volkswagen Golf6,27000,2009,9,75000,Essence,Automatique,ariana
7394,Peugeot,407,Peugeot 407,18000,2007,9,194000,Essence,Automatique,ariana
7395,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,44900,2010,9,162000,Essence,Manuelle,ariana
7396,Ford,Fusion,Ford Fusion,64500,2017,9,59000,Essence,Manuelle,ariana
7397,Peugeot,508,Peugeot 508,39900,2014,9,85000,Essence,Manuelle,ariana
7398,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,49000,2009,9,133000,Essence,Manuelle,ariana
7399,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,79000,2012,9,110000,Essence,Manuelle,ariana
7400,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,85000,2013,9,71000,Essence,Manuelle,ariana
7401,Volkswagen,Golf4,Volkswagen Golf4,13000,1998,9,290000,Essence,Manuelle,ariana
7402,MERCEDES-BENZ,VITO,MERCEDES-BENZ VITO,88000,2012,9,222000,Diesel,Automatique,ariana
7403,Land-Rover,DISCOVERYSPORT,Land-Rover DISCOVERYSPORT,119500,2016,9,220000,Diesel,Automatique,ariana
7404,BMW,SÉRIE5,BMW SÉRIE5,144900,2016,9,75000,Essence,Automatique,ariana
7405,Peugeot,508,Peugeot 508,51500,2016,9,98000,Essence,Automatique,ariana
7406,Ford,Fusion,Ford Fusion,64500,2017,9,59000,Essence,Manuelle,ariana
7407,BMW,SÉRIE5,BMW SÉRIE5,44500,2008,9,193000,Essence,Automatique,ariana
7408,Ford,Fusion,Ford Fusion,48000,2016,9,135000,Essence,Manuelle,ariana
7409,BMW,SÉRIE1,BMW SÉRIE1,66000,2012,9,103000,Essence,Automatique,ariana
7410,Citroen,Jumper,Citroen Jumper,55000,2016,9,114000,Diesel,Manuelle,ariana
7411,Haval,H6,Haval H6,92000,2019,9,35000,Essence,Automatique,ariana
7412,BMW,SÉRIE5,BMW SÉRIE5,164000,2017,9,46000,Essence,Automatique,ariana
7413,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,53000,2009,9,205679,Essence,Automatique,ariana
7414,BMW,SÉRIE5,BMW SÉRIE5,99000,2015,9,125000,Essence,Automatique,ariana
7415,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,54500,2010,9,150000,Essence,Automatique,ariana
7416,Peugeot,508,Peugeot 508,33500,2011,9,180000,Essence,Manuelle,ariana
7417,Peugeot,508,Peugeot 508,57000,2016,9,35000,Essence,Automatique,ariana
7418,Volkswagen,PassatCc,Volkswagen PassatCc,45000,2009,9,270000,Essence,Automatique,ariana
7419,Volkswagen,Passat,Volkswagen Passat,45000,2013,9,180000,Essence,Manuelle,ariana
7420,Ford,PROBE,Ford PROBE,26000,1998,9,233000,Essence,Manuelle,ariana
7421,MG,GS,MG GS,65000,2016,9,70000,Essence,Manuelle,ariana
7422,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,53000,2009,9,200000,Essence,Automatique,ariana
7423,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,108000,2015,9,135000,Essence,Automatique,ariana
7424,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,65000,2011,9,127554,Diesel,Automatique,ariana
7425,Land-Rover,RANGEROVEREVOQUE,Land-Rover RANGEROVEREVOQUE,180000,2016,9,70000,Diesel,Automatique,ariana
7426,Land-Rover,RANGEROVEREVOQUE,Land-Rover RANGEROVEREVOQUE,118000,2013,9,150000,Diesel,Automatique,ariana
7427,Toyota,Rav4,Toyota Rav4,75000,2015,9,170000,Essence,Automatique,ariana
7428,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,79000,2014,9,115000,Essence,Automatique,ariana
7429,Volkswagen,Touran,Volkswagen Touran,34000,2011,9,140000,Essence,Automatique,ariana
7430,Renault,MASTER,Renault MASTER,32000,2011,9,190000,Diesel,Manuelle,ariana
7431,ALFA,ROMEOGIULIETTA,ALFA ROMEOGIULIETTA,61000,2018,9,98000,Essence,Automatique,ariana
7432,Peugeot,508,Peugeot 508,35000,2011,9,179000,Essence,Manuelle,ariana
7433,Ford,Fusion,Ford Fusion,48000,2016,9,135000,Diesel,Manuelle,ariana
7434,Peugeot,508,Peugeot 508,35000,2011,9,94000,Essence,Manuelle,ariana
7435,Volkswagen,Passat,Volkswagen Passat,45000,2009,9,270000,Essence,Automatique,ariana
7436,BMW,320,BMW 320,85000,2014,9,70000,Essence,Manuelle,ariana
7437,Peugeot,508,Peugeot 508,29000,2012,9,168000,Essence,Manuelle,ariana
7438,Toyota,Rav4,Toyota Rav4,31000,2003,9,256000,Diesel,Manuelle,ariana
7439,Volkswagen,Passat,Volkswagen Passat,38500,2010,9,215000,Essence,Automatique,ariana
7440,MERCEDES-BENZ,Clc,MERCEDES-BENZ Clc,46500,2011,9,190000,Essence,Manuelle,ariana
7441,Volkswagen,Caddy,Volkswagen Caddy,21500,2011,9,250000,Diesel,Manuelle,ariana
7442,Mazda,CX-5,Mazda CX-5,62000,2013,9,106000,Essence,Automatique,ariana
7443,MERCEDES-BENZ,Classeciii,MERCEDES-BENZ Classeciii,49000,2009,9,133000,Essence,Manuelle,ariana
7444,MERCEDES-BENZ,E220,MERCEDES-BENZ E220,35000,2005,9,262789,Diesel,Automatique,ariana
7445,Citroen,Jumperdiesel2.2/9ch,Citroen Jumperdiesel2.2/9ch,55000,2016,9,114000,Diesel,Manuelle,ariana
7446,MERCEDES-BENZ,ClasseC220cdi,MERCEDES-BENZ ClasseC220cdi,65000,2011,9,127554,Diesel,Automatique,ariana
7447,Peugeot,508,Peugeot 508,33500,2011,9,180000,Essence,Manuelle,ariana
7448,Renault,MasterDiesel,Renault MasterDiesel,32000,2011,9,190000,Diesel,Manuelle,ariana
7449,BMW,"Série51,6TwinTurbo/KitM","BMW Série51,6TwinTurbo/KitM",164000,2017,9,46000,Essence,Automatique,ariana
7450,Peugeot,508,Peugeot 508,35000,2011,9,179000,Essence,Manuelle,ariana
7451,Land-Rover,RoverRangeRoverEvoqueDiesel,Land-Rover RoverRangeRoverEvoqueDiesel,180000,2016,9,70000,Diesel,Automatique,ariana
7452,MERCEDES-BENZ,ClasseC9cv,MERCEDES-BENZ ClasseC9cv,53000,2009,9,205679,Essence,Automatique,ariana
7453,Toyota,RAV4Essence9chevaux,Toyota RAV4Essence9chevaux,75000,2015,9,170000,Essence,Automatique,ariana
7454,Haval,H6HAVALH6,Haval H6HAVALH6,92000,2019,9,35000,Essence,Automatique,ariana
7455,MERCEDES-BENZ,ClasseEE180Avantgarde,MERCEDES-BENZ ClasseEE180Avantgarde,108000,2015,9,135000,Essence,Automatique,ariana
7456,MERCEDES-BENZ,ClasseCC180𝑹𝒆𝒔𝒕𝒚𝒍𝒆́𝒆,MERCEDES-BENZ ClasseCC180𝑹𝒆𝒔𝒕𝒚𝒍𝒆́𝒆,79000,2014,9,115000,Essence,Automatique,ariana
7457,ALFA,RomeoGiulietta1èremain,ALFA RomeoGiulietta1èremain,61000,2018,9,98000,Essence,Automatique,ariana
7458,MG,GS1.5turbo,MG GS1.5turbo,65000,2016,9,70000,Essence,Manuelle,ariana
7459,Volkswagen,Touran,Volkswagen Touran,34000,2011,9,140000,Essence,Automatique,ariana
7460,Volkswagen,PassatCc,Volkswagen PassatCc,45000,2009,9,270000,Essence,Automatique,ariana
7461,Land-Rover,RoverRangeRoverEvoqueEVOQUE2.2,Land-Rover RoverRangeRoverEvoqueEVOQUE2.2,118000,2013,9,150000,Diesel,Automatique,ariana
7462,BMW,Série5520i,BMW Série5520i,99000,2015,9,125000,Essence,Automatique,ariana
7463,Volkswagen,PassatTrend,Volkswagen PassatTrend,45000,2013,9,180000,Essence,Manuelle,ariana
7464,Ford,Probe2.0L,Ford Probe2.0L,26000,1998,9,233000,Essence,Manuelle,ariana
7465,MG,GS,MG GS,65000,2017,9,62000,Essence,Automatique,ariana
7466,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,53000,2009,9,200000,Essence,Automatique,ariana
7467,Peugeot,5081.8,Peugeot 5081.8,57000,2016,9,35000,Essence,Automatique,ariana
7468,MERCEDES-BENZ,ClasseC1.8,MERCEDES-BENZ ClasseC1.8,54500,2010,9,150000,Essence,Automatique,ariana
7469,BMW,X1,BMW X1,57000,2011,9,71000,Essence,Automatique,ariana
7470,MERCEDES-BENZ,ClasseCCoupe,MERCEDES-BENZ ClasseCCoupe,59000,2012,9,191000,Essence,Automatique,ariana
7471,Volkswagen,Golf6,Volkswagen Golf6,33000,2009,9,185000,Essence,Automatique,ariana
7472,Citroen,DS5,Citroen DS5,58000,2016,9,80000,Essence,Automatique,ariana
7473,Peugeot,407,Peugeot 407,25000,2004,9,196000,Essence,Automatique,ariana
7474,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,58000,2009,9,220000,Essence,Manuelle,ariana
7475,Peugeot,508,Peugeot 508,33500,2011,9,180000,Essence,Manuelle,ariana
7476,BMW,SERIE5,BMW SERIE5,144900,2017,9,75000,Essence,Automatique,ariana
7477,MERCEDES-BENZ,VITO,MERCEDES-BENZ VITO,82000,2012,9,200000,Diesel,Automatique,ariana
7478,Volkswagen,PassatCc,Volkswagen PassatCc,46500,2013,9,173000,Essence,Manuelle,ariana
7479,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,28500,2004,9,270000,Essence,Automatique,ariana
7480,Peugeot,406,Peugeot 406,16000,1999,9,149000,Essence,Manuelle,ariana
7481,AlfaRomeo,159,AlfaRomeo 159,30000,2010,9,283000,Essence,Manuelle,ariana
7482,MERCEDES-BENZ,ClasseCCoupe,MERCEDES-BENZ ClasseCCoupe,53900,2010,9,150000,Essence,Automatique,ariana
7483,Volkswagen,PassatCc,Volkswagen PassatCc,45000,2009,9,270000,Essence,Automatique,ariana
7484,BMW,320,BMW 320,55000,2009,9,125000,Essence,Automatique,ariana
7485,BMW,520,BMW 520,37000,2005,9,240000,Diesel,Manuelle,ariana
7486,Land-Rover,RANGEROVEREVOQUE,Land-Rover RANGEROVEREVOQUE,120000,2012,9,145000,Diesel,Automatique,ariana
7487,Volkswagen,Scirocco,Volkswagen Scirocco,35000,2010,9,117000,Essence,Automatique,ariana
7488,Peugeot,308,Peugeot 308,40000,2012,9,85000,Essence,Manuelle,ariana
7489,Ford,Mondeo,Ford Mondeo,14000,2005,9,110000,Essence,Manuelle,ariana
7490,Peugeot,308,Peugeot 308,45000,2014,4,104000,Diesel,Manuelle,ariana
7491,Land-Rover,RangeRover,Land-Rover RangeRover,144000,2010,4,111000,Diesel,Automatique,ariana
7492,Volkswagen,Passat,Volkswagen Passat,51000,2013,4,93000,Diesel,Automatique,ariana
7493,Nissan,Qashqai,Nissan Qashqai,55000,2013,4,55000,Diesel,Automatique,ariana
7494,Citroen,C3Picasso,Citroen C3Picasso,43000,2015,4,21000,Diesel,Automatique,ariana
7495,Smart,Fortwo,Smart Fortwo,14000,2010,4,130000,Diesel,Automatique,ariana
7496,Citroen,C3Picasso,Citroen C3Picasso,43000,2015,4,21000,Essence,Automatique,ariana
7497,Smart,Forfour,Smart Forfour,40000,2015,4,11000,Essence,Automatique,ariana
7498,Mini,One,Mini One,42000,2011,4,60000,Essence,Automatique,ariana
7499,Kia,RIO,Kia RIO,39000,2013,4,47000,Essence,Automatique,ariana
7500,Renault,Twingo,Renault Twingo,40000,2016,4,2000,Essence,Automatique,ariana
7501,Chrysler,300M,Chrysler 300M,70000,2013,4,95000,Essence,Automatique,ariana
7502,Suzuki,Swift,Suzuki Swift,31000,2021,4,4000,Essence,Manuelle,ariana
7503,Kia,Picanto,Kia Picanto,27000,2013,4,139000,Essence,Manuelle,ariana
7504,Toyota,Yaris,Toyota Yaris,42000,2018,4,37500,Essence,Manuelle,ariana
7505,Citroen,C1,Citroen C1,29000,2017,4,39000,Essence,Manuelle,ariana
7506,Citroen,C3,Citroen C3,15000,2003,4,243000,Essence,Manuelle,ariana
7507,Citroen,C3,Citroen C3,19000,2006,4,197162,Essence,Manuelle,ariana
7508,Citroen,C3,Citroen C3,25000,2009,4,74000,Essence,Manuelle,ariana
7509,Peugeot,206,Peugeot 206,21500,2002,4,66000,Essence,Manuelle,ariana
7510,Citroen,C3,Citroen C3,45000,2017,4,128000,Essence,Manuelle,ariana
7511,Ford,KA,Ford KA,21000,2010,4,230000,Essence,Manuelle,ariana
7512,Nissan,100NX,Nissan 100NX,22000,2012,4,70000,Essence,Manuelle,ariana
7513,Citroen,C3,Citroen C3,45000,2017,4,80000,Essence,Manuelle,ariana
7514,Hyundai,I10,Hyundai I10,24000,2016,4,38000,Essence,Manuelle,ariana
7515,Volkswagen,Polo6,Volkswagen Polo6,19000,2009,4,167000,Essence,Manuelle,ariana
7516,Mini,One,Mini One,53000,2015,4,59000,Essence,Manuelle,ariana
